"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14"
"寄生虫",0.00880648604490599,-0.00651342640065673,-0.0129649579827338,-0.0424335239392786,0.0524777657999225,0.0376464245453153,-0.00683867848390498,-0.0254498861150033,0.00725484355487997,-0.0160394178139829,0.00732386859311584,0.00259824716731775,-0.0142573164913212,-0.00551991836257796
"希少",0.0303565911696752,-0.0267457615267271,0.0308748029180545,-0.0177049567858197,-0.03565981668444,0.0467102005565182,-0.00308863987650202,0.0298812411989418,0.0490436241721352,-0.044295356004536,-0.0421203988346348,-0.0219220777216052,-0.0634379274216064,-0.00603734361232863
"既存",0.0144236033630007,0.0101447441193267,-0.00119239551796912,-0.00227297699663754,0.0489742419823013,-0.0200003131454426,0.00787644675795136,0.0068193028030388,-0.046609635647377,0.0054697277612763,-0.0359358511362933,0.00332401017300937,-0.0101353390679389,0.000706032795422321
"期",0.0690719130274934,0.0877647292536784,-0.0401679767929917,0.0487417113289738,-0.0477716983012181,0.00580125508939684,0.0697667846294935,0.0585772175376695,-0.101690003819088,0.0216707152453258,-0.0357922606394554,0.0631875187561566,0.0534911659543185,-0.010974745986166
"期間",0.07998490780529,0.00699738435182527,-0.0160893013291153,0.0439988300747172,-0.00393915764632894,-0.0265273775361328,0.0835221073182791,0.023077847512347,0.0472235203109142,-0.0399995491053734,0.0265855862341736,-0.0159169476628083,0.0130445828772369,-0.0196558594335926
"期待",0.047480121568697,-0.0292363056877585,0.0190935341029205,-0.00336320291019829,-0.0142998198218988,-0.0128754578298624,0.0178729658863718,-0.00693312309240672,0.0134479973668719,0.000482638241997493,-0.00937870391319872,0.00713070355159742,0.0489933482241457,0.00664657618303692
"機構",-0.00307560046786655,0.0538831820337366,-0.0034067627940652,0.0313751251405125,-0.056410083741131,-0.0174056219865302,0.035015012320864,-0.0239760555166546,0.0563884112676392,0.0214086560108372,-0.0219828502259673,-0.000438054045225778,0.0437942746971669,0.00390307179173021
"機能性",0.0162142613766694,0.00825112921158398,0.00175157203352794,0.00126234966542407,-0.00453875595437569,-0.0519401452770034,0.00965739287723868,-0.00348011925790051,-0.0102843240134031,0.00440332723309582,-0.00180535555340495,0.0105789153234601,-0.072858099457032,0.00352611035419376
"気温",0.0532414317758981,-0.0235988887393587,0.0267168304761706,-0.0416762562661641,-0.0512750080166531,-0.0261286086994541,0.0889161642344207,-0.0158826308282265,0.0123558215705127,0.0278736875915034,-0.106494829814718,-0.0649942334321318,-0.0623948499632972,-0.00886090983896583
"気候",0.0424814404855459,0.0608576240756799,-0.0661900891155407,0.0449620069313497,0.0108147923947252,-0.0369076634868662,-0.0205381371462416,0.0330510466608495,-0.00428280203531625,0.00960589680943696,-0.0347098369015331,0.0137480978381494,-0.0490255664301818,0.00450285396322742
"気候変動",0.0618368262894539,-0.0105947419683679,0.0491174514793591,-0.0217293258525335,-0.0596859950373925,-0.0537747849694311,-0.00283108961437962,0.0409863940608583,0.0239877422844062,-0.0145096685308336,0.0562273981729019,-0.0373427529206723,-0.060024469715929,0.00503005023696054
"気象",0.0219235142857538,-0.00960733744090723,0.00264235602502568,-0.00522972726056001,-0.016823864870842,-0.0204991755969291,-0.00699071521119123,0.0189103529909948,0.0512747587423243,-0.00326014100608044,-0.0323007838774319,0.0165579918870864,0.0651816907374763,-0.00038053195606696
"規定",-0.0025671824689682,-0.0178137866757831,-0.0155302951724337,0.000697244675139759,-0.0182823934632366,-0.03093712642166,-0.028035961016355,0.0195827745459963,-0.0289937569022595,0.0176244707170373,-0.0961008015009972,-0.0379186491912724,-0.0440837440846106,0.00700311178991892
"規模",-0.00707252452501611,0.0196719473155041,0.0235082569624211,0.0430079629497203,0.0593467137884717,0.0592637507465028,-0.00771525470773958,0.0111602102837836,0.00111807290880778,0.00454589093169269,0.0217729451035108,0.0525260069306144,-0.00590029321495742,-0.00869989049257646
"記載",-0.0158425187647314,-0.0436345350411448,-0.0178336440372856,0.00931856865530521,-0.000562659312774528,-0.0306324551936728,0.00440494665146443,0.00130443139570412,-0.0391691068337594,0.0022029036739784,-0.0166901065038561,0.0193284882386145,-0.0133575073796034,0.00282285836211057
"記録",0.0509377629506333,-0.0184385963182308,-0.0447349502071229,-0.0783588733636073,-0.0178033634373114,-0.0663812096411749,-0.0657893004015696,0.0138434411197069,-0.00421779063937623,-0.0432175753914025,-0.0306339855990771,0.0312478049554278,-0.0215634958957877,0.0207910036914086
"起源",-0.0216036118453888,0.0059539689864148,0.0313268819443413,0.0220109799913826,0.00684027516552394,0.00530972289077856,0.0149949908753129,-0.00330431822730171,0.0190656799995804,-0.0262412784954403,-0.0141144420153369,-0.0204012619478426,-0.0064789708633434,-0.00427339529717815
"技術",0.0277411840704871,0.00519608102125535,0.0250555094243564,-0.00872364673413191,0.0178619300591224,0.00837476642268391,0.00252987665560102,-0.0240469276169305,-0.089779412443734,0.0443940668183362,0.00972514748707873,-0.00517464516588235,0.00129145150754225,-0.00676080218878927
"休眠",-0.0250464902452413,0.00375025341590266,0.0147554889005045,0.0101135820999692,0.034551052387645,-0.00193038446560229,0.0187651455613118,-0.0381068787161516,0.0461868691941805,0.00147929691297169,0.00930572738331172,-0.00454157886329823,3.14432703869683e-05,-0.000432061751330558
"吸収",-0.0375990271991175,-0.0387132235510112,-0.0259176690434392,-0.0276492737280159,-0.00326291584403793,-0.00325229112095804,0.009207410598069,0.00624054095156355,-0.00466727467502549,-0.0243439186704035,-0.00959314413253486,-0.0161154860308803,-0.0102340669231652,0.0083299885169255
"急速",-0.000108528111555973,0.00179349692006648,-0.0135956241235693,-0.0322473928792219,0.00617783218248823,-0.0148849686753866,0.011478684764868,-0.0154841183383295,0.0231570834933966,0.0119674311989378,0.0482822376235292,-0.0375778200645823,-0.0197209937754415,-0.00285290571709637
"距離",0.0300965106134829,-0.00143815895161526,-0.0208931119310693,-0.0398562796810239,-0.0036379612385269,-0.0241099959173036,-0.0347055465867686,0.0621636050788093,-0.0202678154786156,0.0184360695980605,-0.0421391225371871,-0.0446435733118301,0.0167900989119656,0.00551712488995779
"魚",-0.0589936595287999,0.114304405504774,0.031027313247803,0.0650580573668327,0.032746545728259,0.0544365052000606,0.0416434706597007,0.00459169476806949,-0.0427786692989565,0.0613313398965298,0.0205652696052954,-0.035803119619376,-0.00874186284201767,-0.0260042785705615
"供給",-0.0102070137550352,0.0369849855045021,0.0691465200106052,-0.0130545235798554,0.0330163760404905,-0.0723092740648516,0.0430405752253395,0.0232180635967392,0.0281778688444482,0.00243899539285404,-0.0465605343957774,0.0441464352071713,-0.0447487984024655,0.0112994878038458
"共食い",-0.032899566630953,0.00486269795898527,0.012488378783154,0.00163158121497732,0.0458609499419212,-0.00176510148631891,0.0279168586448193,-0.0525262795615892,0.0622308082699463,0.00271886534490252,0.0141565019852721,-0.00688289980934338,-0.000333818665493572,0.000474912451391894
"共進化",-0.0292968890835075,0.0233399689796409,0.0469919557513416,-0.0374052163623043,-0.0325942685678897,0.03004825247952,0.0121340052188066,0.058070704025207,-0.0273203177156972,0.0243162591534581,0.00912690494824854,0.0447883808591171,-0.00300603373815805,-0.0042984321951396
"共生",0.0805178337292536,0.0574740264868783,-0.039900104581379,0.0983866237962414,0.166266232378467,0.00429686481461334,0.059359484927067,0.0373344070624668,0.0239872678032868,0.00557140740351726,0.0423195531010058,0.0226517683244136,-0.0221771631862091,0.0265748276710528
"共通",0.00283014018211068,-0.0502392274940302,0.0342382247252459,0.0206607799428293,-0.00746640666459642,-0.0203454269497939,-0.0118398489892826,0.0128614936741264,0.0108133440262604,0.043777438887985,0.0294898416063191,0.0324647819727215,-0.0627629351608344,0.0167859785875454
"強度",0.0363759488690715,0.0413732939063555,-0.0243670432683404,-0.011321056443314,0.0107122568641764,0.0617783985095628,-0.0159257491523661,-0.000640464475409357,-0.0456728071434881,-0.0427307433294487,0.040322353736102,0.0210192429611618,-0.045415114144685,0.00123573090305248
"胸高",0.00717864674398442,0.0139754100206079,0.0123594110563178,-0.0137205765729563,0.0215311642045456,-0.00483330406974314,-0.0103506824186578,0.0357133950932483,-0.0302919017059565,-0.0451143366345478,0.00264810721209596,-0.0550634543202716,0.0488234461466098,-0.00535942648528091
"業",-0.0203886380646779,0.0266973214260936,0.019623394342681,0.0421860207877731,0.0374570777107394,0.00841731696491565,-0.0392345800658929,-0.0440675574456801,0.00455379455323104,0.0199916360325018,-0.0347179319807242,-0.0268036435829729,0.0119357097899729,-0.00127914228124996
"均質",0.00181911356039901,0.0125800885403686,0.0109597477927813,-0.0109417013971768,0.0221355173887559,-0.00545432347713359,0.0205536778011059,0.0226744721971565,-0.0418682515207446,-0.0289078184665469,-0.0482302404302977,-0.0226933764281132,-0.0174807115844323,0.000350461922797479
"菌根",0.0177437446201225,0.0390426945291341,-0.0626066407499352,-0.0198386258009309,0.0199011732402021,-0.0276874004099921,0.00485456792059776,-0.0113931568269991,0.0344676030456807,0.0363445618695377,-0.0182403034807757,-0.0134678404100583,-0.0770552485631167,0.0139525895313108
"菌根菌",0.0355585707924094,0.120514052307542,-0.140866570145052,0.0785982904817197,0.0613583593862213,0.00379782444714269,0.0478411536676063,0.0238774514886001,0.021238288200118,0.0522503347589113,-0.0594113398963385,0.0620397009336352,-0.00946854792292648,-0.0151527129886304
"菌類",0.124803259183995,-0.168838135846254,0.0648626559657682,0.0815544559729061,-0.0209801589962621,0.0471838464495426,0.08251554040581,-0.092711043312956,0.126209644731922,0.0962087043837772,-0.00647725960018803,0.0380362118089271,0.0392187114763409,-0.0317202036987984
"区画",0.0176360958304667,-0.0022556969198703,-0.00976335446440399,-0.0349377811297063,0.0796745211733432,0.0459076902905047,-0.0285289970598411,-0.00714780384349192,-0.0127678091433835,-0.0199681805670353,-0.00504463245374543,-0.00219832939632146,-0.0127655186866004,0.00523020979462202
"区分",-0.0138992538798551,-0.00643953356078913,-0.0174857755728558,-0.000822473757415838,0.00624113710353319,-0.033030007363137,-0.0371975239603677,0.0184418192716883,-0.0592465069980512,-0.0128437711060319,-0.0555290494726619,-0.0331397490672985,-0.0595927495114352,0.0133081272719702
"駆除",-0.0110808698423969,0.0145441368090382,-0.0263435073995899,-0.0383414317404409,-0.011363539673184,0.00978878002713343,-0.00311255508446219,-0.0701307553585042,0.0021685864503498,0.0369201858786796,0.0115654372362817,-0.0523178313869338,0.0199380046275311,0.00715789151312102
"駆動",0.0332217876695589,-0.000449096626773257,0.00548230748211281,-0.00454788851504355,-0.0163145758691245,-0.0676967136903215,0.0102721016409647,0.00458966170286956,0.0218337992278598,-0.0105270490580655,-0.0337263270038929,0.0355435703716535,0.0161815295893284,0.0042704123253877
"群落",-0.176434250818344,-0.213511958303925,0.148300704316214,0.159165667484451,0.102582245837574,-0.0755580030434449,-0.00745647069321405,0.0257583889203828,0.0420939401785898,-0.00196402074758498,0.0537603370487024,-0.0644077487821808,-0.158047557756441,-0.00563338718269404
"傾度",0.00241946436861013,0.0349358891119546,-0.0053750397033863,-0.0381717719042341,-0.042211329104264,-0.0413401022751917,-0.0488675456132465,-0.0307485188072052,0.0141650723730716,0.0204806575796186,0.0623505540318354,-0.019471148916672,0.00977611116424138,0.00557825316972888
"形",0.0078825296713033,-0.00157899787931309,0.0221828923368918,-0.0135232867529212,-0.0121623553711539,-0.00579220008667004,0.023900154451044,0.0253079071805557,-0.00111233140885143,0.0586378436545647,-0.0253701444120701,0.0465156485358257,0.00516421466209084,0.00803981369938816
"形態",0.0132782310306607,0.111604532150019,-0.00620719027552839,0.0152233898419703,0.0139472544095243,-0.0257078064107382,-0.0575834522642678,-0.0782336632995416,0.0187329411559612,-0.0446845578158931,0.0704863968761637,0.0144574190256665,-0.0764439354946208,0.00394786407300288
"渓流",-0.0253525031085412,0.00616501110134269,0.0664645309633116,0.0016125770321538,-0.00370184541276649,0.0465960905542698,0.00880235337351307,0.0106308665150603,0.0035751969351996,-0.010305375080133,0.00940607232096966,0.0366944689418417,-0.0183534342061248,-0.00091176187440933
"畦",-0.0957117400565171,-0.0552567719900439,0.0010889009170687,-0.0341222554744311,-0.110833749225515,-0.0374861787553242,-0.0775370674168362,0.0890731386854772,-0.0721662105860724,-0.0728660317402191,-0.0294293577259722,0.0315237702275084,0.0048718797430749,0.0232611804169496
"系統",0.0524101149881846,0.105320002561158,-0.0652143496350031,-0.0629138755541381,-0.174635333017756,-0.0257820395141383,-0.142343033985456,-0.14747291043627,0.0635123721513194,0.0048781271368612,0.0497982408544211,-0.000948162889956323,-0.031145335637404,0.00643973300464028
"経過",-0.00710854181918892,0.0220728599629526,0.00242160075861228,-0.00718608965504706,-0.039343585715852,8.94609731633667e-05,-0.0251911752505849,-0.0213180208623271,-0.0120266543664379,-0.0301438300497024,-0.0342913983526211,-0.0193699629447459,0.0301168787843423,0.00418881231467075
"継続",0.0413918166930228,-0.0070145902966442,-0.0142642783134392,0.0293868233256535,-0.0297613932172932,0.0225864561282108,0.0331921204917894,-0.0311302792872205,-0.0203035831408817,0.0394104562029197,-0.0199476709425777,-0.00868130282956013,0.00806058486727802,0.0136792398071202
"計測",0.00676042452509631,0.0195000034926302,0.0269486492299945,0.0328595626320085,-0.0105786869260685,-0.0619430064957762,-0.0139512113061384,-0.0449735699412415,0.00460374868920456,-0.00262957025693919,0.0273483216414726,-0.0226098740302585,0.00276034257078405,0.00172780682930167
"欠乏",-0.00301251203464302,0.0122475641915638,0.0109624824253945,-0.0102206627775286,-0.0114433650007725,-0.00929460920690726,-0.0150475052971678,0.0218171340732406,0.0049848979826853,0.0213756166980452,0.0242060672152921,0.0218262715134042,-0.0334680857399555,0.00280384752213123
"結実",0.0313050502522627,0.012271573537748,-0.049351307120719,0.0571170903155255,-0.0167277717831141,0.00735001843747293,0.0855918846023768,0.0222271149979209,-0.00905925517112102,0.0266805476898951,0.000574779101734752,0.014488080881223,0.0112575579748425,-0.00594869888840318
"検出",0.121206910129586,0.0219751952946356,0.044241885808315,-0.0987450201460046,0.00942989457340311,-0.102479145901108,-0.0484627212449991,0.0164158961996001,-0.0131531904050253,-0.00522142205271848,0.0454611269225004,-0.0475917192239044,0.0265515170437006,0.029918449052207
"研究者",-0.0326899183048225,-0.0344321150020017,-0.0495212332524778,0.0363997520272231,-0.045120556606929,0.0128566700339191,-0.00623199338814307,0.0118406094851412,-0.0528107793288728,-0.00531632429336061,0.00596889576464896,-0.0422257670977498,0.0135460135518252,-0.00740300868580569
"顕著",0.0247615080713071,0.0213274662518559,0.00089105708397935,0.00832658711926445,0.0151197765461503,0.0224704768919478,0.01542135741105,-0.0082826867099633,0.0170913899413416,-0.051372586945195,-0.007045816486351,-0.0510048634302881,0.00697549724207155,-0.0084463398369168
"原生",0.0330013829031925,-0.0563562041666597,-0.00306154004783789,-0.00696500158603378,0.0557213214263744,0.0521477371361003,-0.105414854167539,0.0385436858089697,-0.0533410056081908,0.0481324619563941,-0.0004275319647861,-0.0373133248902973,-0.0102540959437028,-0.0044038869302826
"原生林",-0.0193810903336484,0.0225589871179306,-0.043409633260808,-0.035916866202491,0.0103654325145559,0.0276377903401633,0.0464052251525906,-0.00768067024151564,0.0278643917668057,0.0209564365713942,0.0384149706576369,0.0333705362666424,0.00198264801815287,-0.00783813155037205
"源",-0.0347455536983815,0.0624262288128947,-0.0253728917343869,-0.0602704813473157,-0.0144295911575143,0.0423984850522074,0.0317069208249033,-0.0217674761680285,-0.041589646721075,0.0125856308624093,-0.0551755006868499,-0.0179563063824307,-0.0115391815777713,0.00514724566453459
"現象",0.0104938423714397,0.0237157326729249,0.0237290306597039,-0.0279713875053387,-0.0399775300086592,-0.00313578763557458,0.0461722581364265,-0.0618834600038604,0.0427554860503605,0.0320172974809974,0.014186898990651,-0.000339576913188425,0.0407581865056577,0.0111200087856014
